threshold,coverage,accuracy
0.7877867766485585,0.6245123537061118,0.9921915668922436
0.7860005686314161,0.6277633289986996,0.9917141377524599
0.782613576517467,0.6310143042912874,0.990726429675425
0.7765718563874144,0.6342652795838751,0.990773962070733
0.7735148960063409,0.6375162548764629,0.9908210096889342
0.7721229745105298,0.6407672301690507,0.9908675799086758
0.7693312851304653,0.6440182054616385,0.9909136799596163
0.766540277775123,0.6472691807542262,0.9899547965846308
0.7639755266085725,0.650520156046814,0.9900049975012494
0.7615116496723283,0.6537711313394018,0.989557434112382
0.7595376644796568,0.6570221066319896,0.9896091044037605
0.7579179099043035,0.6602730819245773,0.9891678975873953
0.7527051200285738,0.6635240572171651,0.9892209701126898
0.7480456825989612,0.6667750325097529,0.9887859580692345
0.7446384788024448,0.6700260078023407,0.9878699660359049
0.7392441911472185,0.6732769830949284,0.987928536938677
0.7336137837285251,0.6765279583875162,0.987986544930322
0.7317216141351847,0.679778933680104,0.9870875179340028
0.7269887779933764,0.6830299089726918,0.9871489766777725
0.7231254591429744,0.6862808842652796,0.9872098531501659
0.7167694141088058,0.6895318595578673,0.9863272041489863
0.7140443031097522,0.6927828348504551,0.986391365556077
0.7107691330877342,0.6960338101430429,0.985520784680056
0.7074118709412263,0.6992847854356307,0.9851231985123199
0.7035279110798259,0.7025357607282184,0.985192040721888
0.700235059519512,0.7057867360208062,0.9838783970520497
0.6974612248970172,0.709037711313394,0.9834938101788171
0.6955595297125846,0.7122886866059818,0.9831127339114559
0.690494862972712,0.7155396618985695,0.9831894593366651
0.6878586049921122,0.7187906371911573,0.9819086386250565
0.6842764095435301,0.7220416124837451,0.9819900945520036
0.6811643376253762,0.7252925877763329,0.982070820259973
0.6770220873480612,0.7285435630689207,0.9817045961624274
0.6724080064103031,0.7317945383615084,0.9804531319413594
0.6674090755157025,0.7350455136540962,0.9800973020787263
0.6627786146209067,0.738296488946684,0.979304271246147
0.657147546030071,0.7415474642392718,0.979395002192021
0.652348593939493,0.7447984395318595,0.9781754692274116
0.6472389096052902,0.7480494148244473,0.9774011299435028
0.6428757192123916,0.7513003901170351,0.977498918217222
0.6388885042114962,0.7545513654096229,0.977595863851788
0.631413198595567,0.7578023407022106,0.9764049764049764
0.6267099138265337,0.7610533159947984,0.9756514310123878
0.619593549699341,0.7643042912873862,0.9749042960442365
0.6166876004898839,0.767555266579974,0.9750105887335875
0.6100071545829966,0.7708062418725617,0.9742724588781105
0.6039477165454424,0.7740572171651495,0.9735405291894162
0.5968830451173341,0.7773081924577373,0.973651191969887
0.5938134940794116,0.7805591677503251,0.9725114535610162
0.588731002362568,0.7838101430429129,0.9726254666113646
0.5832566229781825,0.7870611183355006,0.9719124328789757
0.579011849349096,0.7903120936280884,0.9712052653229124
0.5718791530685475,0.7935630689206762,0.97132322818517
0.56560694727922,0.796814044213264,0.9714402284781721
0.559919457203776,0.8000650195058517,0.9699309223892727
0.5549831781467477,0.8033159947984395,0.9688385269121813
0.5493089726457075,0.8065669700910273,0.9677549375251915
0.5419519549885917,0.8098179453836151,0.9658771577679647
0.5370139108612958,0.8130689206762028,0.9656137544982007
0.5329354556498217,0.8163198959687906,0.96415770609319
0.5276949997798043,0.8195708712613784,0.9631098770329234
0.5239643805651492,0.8228218465539662,0.9628605294350059
0.5193556629551013,0.826072821846554,0.9622195985832349
0.5157698054378734,0.8293237971391417,0.9611916895335163
0.5117951108359935,0.8325747724317295,0.960171807887544
0.508383773196987,0.8358257477243173,0.9599377674056787
0.5007843416696767,0.8390767230169051,0.9593180937621077
0.4935266493339494,0.8423276983094928,0.9594751061366268
0.4905916750175173,0.8455786736020806,0.9592464436755094
0.48350096453070207,0.8488296488946684,0.9594025277671391
0.479052885231512,0.8520806241872562,0.9584128195345288
0.47337329962145114,0.8553315994798439,0.9570505511212467
0.47071632574143046,0.8585825747724317,0.9568345323741008
0.46498307216940904,0.8618335500650195,0.9566201433421351
0.45649981317470206,0.8650845253576073,0.9560315670800451
0.4491705296205167,0.868335500650195,0.956196181205541
0.4454460931426991,0.8715864759427828,0.9556135770234987
0.43644316827153806,0.8748374512353706,0.9546636937941286
0.43018738876790635,0.8780884265279584,0.9533506108848575
0.4250850612121189,0.8813394018205462,0.9520472150497972
0.4197376034634004,0.8845903771131339,0.9511209114296214
0.4098318150263148,0.8878413524057217,0.9505675576711827
0.40457164574529403,0.8910923276983095,0.9489237504560379
0.394955865444908,0.8943433029908973,0.9476553980370774
0.38986408267698386,0.897594278283485,0.9467584208620066
0.3843373613762678,0.9008452535760728,0.945867917719235
0.3808475363339774,0.9040962288686606,0.944264653002517
0.3736191529820465,0.9073472041612484,0.9430311716230741
0.3683840510024453,0.9105981794538361,0.9418064976794002
0.3622164342625298,0.9138491547464239,0.9409462824617574
0.3555750549094635,0.9171001300390117,0.9400921658986175
0.3487567339997707,0.9203511053315995,0.9392440833627693
0.3445922062072584,0.9236020806241872,0.9376979936642027
0.3352751840433953,0.926853055916775,0.9365135040336724
0.3300209756527623,0.9301040312093628,0.9349877665152044
0.31798901990845113,0.9333550065019506,0.9334726576105886
0.3097528285316723,0.9366059817945384,0.9333564734467199
0.30202399248280065,0.9398569570871261,0.9322033898305084
